drillhole_id,longitude,latitude,year,start_date,locality,company,licence,altitude
SAR 11-48,-51.320955,66.5285,2011,2011-07-31,Sarfartoq - ST-1 east,Hudson Resources Inc.,2010/40,674.91
NAL 05-145,-44.835601,60.355984,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,337.0
NAL 01-078A,-44.840322,60.354378,2001,2001-06-26,Nalunaq,Crew Develoment Corporation,04/97,444.35
QAQ12-20,-52.174682,66.558497,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,405.44
CF10-211,-28.304614,83.0987,2010,2010-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,5.6
MQ-13-020,-51.485274,65.436062,2013,2013-07-16,Target P-054 Imiak Hill,North American Nickel Inc.,2011/54,532.0
ISU 10-22,-49.751378,65.210891,2010,2010-06-22,Isua (Isukasia),London Mining Plc.,2009/16,1189.9
KSP-09-13,-44.87201,60.33434,2009,2009-06-06,Kirkespirdalen Delta,NunaMinerals A/S,2006/10,5.0
KVA M019,-45.991957,60.976516,2011,2011-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2010/02,616.0
HED 018,-68.736677,76.295319,2012,2012-01-01,Havik North East,Red Rock Resources,2011/25,258.0
ECP118,-45.869585,60.86688,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,36.77
QAQ12-39,-52.206062,66.552368,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,495.55
NAL 05-134,-44.839197,60.351919,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,335.0
QAQ12-14,-52.115827,66.573799,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,486.73
KVA N022,-45.875721,60.973227,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,647.0
NAL 17-06,-44.856611,60.355239,2017,2017-01-01,Nalunaq,AEX Gold Inc.,2003/05,830.0
QAQ12-37,-52.208387,66.552286,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,495.55
GLA 06-33,-50.982009,71.112123,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,562.0
SRK_014,-44.950964,61.193603,2010,2010-09-16,"Motzfeldt, Aries Prospect",Ram Resources,2010/46,1536.0
KRI RC06,-45.844001,60.865839,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,422.8
NAL 450-28,-44.842063,60.358142,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,459.77
CF11-295,-28.319567,83.089117,2011,2011-08-04,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,51.0
KVA 111,-46.004208,60.973615,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,558.97
KVA 169,-45.993429,60.980127,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,654.02
MQ-12-007,-51.561477,65.358249,2012,2012-09-07,Fossilik II,North American Nickel Inc.,2011/54,604.0
NAL 450-10,-44.845151,60.356496,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,463.69
SKA 04-30,-31.71062,68.14572,2004,2004-08-13,Skaergaard,Skaergaard Minerals Corp.,2000/10,58.09
ISU 09-08,-49.752282,65.210372,2009,2009-07-28,Isua (Isukasia),London Mining Plc.,2009/16,1186.85
SAR 11-07,-51.271536,66.530501,2011,2011-05-16,Sarfartoq - ST 40,Hudson Resources Inc.,2010/40,676.17
NAL B001,-44.837899,60.35654,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,320.67
CF10-277,-28.099969,83.07297,2010,2010-01-01,Citronen Fjord - Southeast Zone,Ironbark Zinc Limited,2007/02,288.22
CF09-195,-28.297652,83.092178,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,15.76
CF10-267,-28.290382,83.086329,2010,2010-01-01,Citronen Fjord - Beach Zone South,Ironbark Zinc Limited,2007/02,51.76
NAL 18-18,-44.835634,60.353311,2018,2018-01-01,Nalunaq,AEX Gold Inc.,2003/05,312.0
GLA 07-46,-50.982009,71.112123,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,562.0
NAL B022,-44.847173,60.357423,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,547.14
L210-09-18,-45.05048,60.22013,2009,2009-06-23,Lake 210 Delta,NunaMinerals A/S,2006/10,212.0
QUS-08 DDH-11,-51.09842,64.78604,2008,2008-07-09,Qussuk - Swan,NunaMinerals A/S,2007/59,339.0
ISU 11-02A,-49.755033,65.200995,2011,2011-07-19,Isua (Isukasia),London Mining Plc.,2009/16,1157.0
MQ-18-182,-52.536278,65.453004,2018,2018-08-13,P-293a,North American Nickel Inc.,2011/54,392.47
NAL 06-166,-44.851742,60.357194,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,938.73
SAR 10-18,-51.290468,66.528364,2010,2010-06-10,Sarfartoq - ST40/ST1,Hudson Resources Inc.,2002/06,700.0
KSP-09-07,-44.91322,60.32202,2009,2009-05-29,Kirkespirdalen Delta,NunaMinerals A/S,2006/10,10.0
BK 003,-24.126672,72.185602,2011,2011-06-17,Blyklippen,Ironbark Zinc Limited,2007/32,335.0
GLA 07-58,-50.97786,71.110446,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,553.0
SAR 12-21,-51.332347,66.523795,2012,2012-06-24,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,657.0
NAL 17-04,-44.853883,60.353431,2017,2017-01-01,Nalunaq,AEX Gold Inc.,2003/05,663.0
KRI RC33,-45.84032,60.866599,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,402.56
MAL 05_5135,-24.27278,71.956654,2005,2005-08-26,Malmbjerg Arcturus Adit,International Molybdenum Plc.,2004/17,801.78
NAL B091,-44.849769,60.356787,2007,2007-01-01,Nalunaq,Crew Gold Corporation,2002/03,593.08
GLA 06-17,-50.983753,71.111863,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,543.0
NAL 04-098,-44.846348,60.359756,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,720.0
STQ 06-36,-51.062021,64.451004,2006,2006-07-22,Storø - Qingaaq,NunaMinerals A/S,2002/07,1122.9
08-DS-23,-51.693462,66.373775,2008,2008-08-03,Sarfartoq,Hudson Resources Inc.,2006/03,1096.0
CF10-283B,-28.301319,83.085511,2010,2010-01-01,Citronen Fjord - Beach Zone South,Ironbark Zinc Limited,2007/02,53.67
NAL B026,-44.840481,60.355283,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,328.07
KVA 108,-45.99622,60.972579,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,611.63
SAR 10-36,-51.339021,66.523314,2010,2010-09-16,Sarfartoq - ST1,Hudson Resources Inc.,2002/06,550.0
CF11-292,-28.330348,83.095646,2011,2011-07-14,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,43.0
STQ 06-29,-51.08645,64.413166,2006,2006-07-05,Storø - Qingaaq,NunaMinerals A/S,2002/07,553.5
NAL B025,-44.84042,60.355279,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,328.89
KVA 136,-45.991402,60.972294,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,630.68
G10A,-51.300858,66.754977,2001,2001-09-01,Umiiviit,Citation Resources Inc.,18/97,
14CEGC-IC-001,-22.36079,71.11679,2014,2014-07-11,Ice Cave,Avannaa Resources,2012/01,367.0
HED 006,-68.80533,76.288132,2012,2012-01-01,Havik East,Red Rock Resources,2011/25,413.0
KRI D012,-45.848438,60.866539,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,360.68
HND 004,-67.716431,76.230916,2012,2012-01-01,Haematite Nunatak,Red Rock Resources,2011/25,395.4
ARK 06-08,-50.959053,71.091049,2006,2006-06-01,Black Angel - ARK Prospect,Angus & Ross Plc.,2005/05,777.0
KVA 170,-45.999753,60.97196,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,607.03
CF08-160,-28.182683,83.074511,2008,2008-01-01,Citronen Fjord - Discovery Zone,Ironbark Zinc Limited,2007/02,64.31
CF10-263A,-28.308878,83.087318,2010,2010-01-01,Citronen Fjord - Beach Zone South,Ironbark Zinc Limited,2007/02,49.48
MQ-16-133,-52.028975,65.100375,2016,2016-09-11,P-053,North American Nickel Inc.,2011/54,336.9
MQ-15-080,-51.528444,65.279238,2015,2015-07-17,P-013_NE,North American Nickel Inc.,2011/54,303.0
GL-08-67,-50.319479,63.010747,2008,2008-01-01,Aappaluttoq,True north Gems,2006/01,230.0
NAL B137,-44.844684,60.360001,2007,2007-12-16,Nalunaq,Crew Gold Corporation,2002/03,626.1
MQ-15-085,-52.033204,65.100849,2015,2015-07-30,P-053,North American Nickel Inc.,2011/54,391.0
SAR 11-51,-51.335266,66.527083,2011,2011-08-02,Sarfartoq - ST-1 east,Hudson Resources Inc.,2010/40,687.77
ARK 06-03,-50.964583,71.091041,2006,2006-06-01,Black Angel - ARK Prospect,Angus & Ross Plc.,2005/05,814.0
CF08-157,-28.422604,83.096304,2008,2008-01-01,Citronen Fjord - Esrum Zone,Ironbark Zinc Limited,2007/02,58.51
WED 07-01,-51.006994,71.086992,2007,2007-06-01,Black Angel - Wedge,Angus & Ross Plc.,2005/05,804.0
QAQ12-04,-52.119975,66.570883,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,44.02
KVA S023,-45.92698,60.939906,2011,2011-01-01,"Ilimausaq, Sørensen",Greenland Minerals and Energy Ltd.,2010/02,620.0
KVA 119,-45.994815,60.972185,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,634.53
MQ-14-053,-51.561955,65.358049,2014,2014-07-23,Fossilik II P-058,North American Nickel Inc.,2011/54,595.66
08-DS-20,-51.238077,66.480026,2008,2008-07-26,Sarfartoq,Hudson Resources Inc.,2006/03,698.0
SAR 10-06,-51.268844,66.530259,2010,2010-05-12,Sarfartoq - ST40,Hudson Resources Inc.,2002/06,677.0
KVA M002,-46.000252,60.971175,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,585.0
MQ-13-026,-51.485274,65.436062,2013,2013-08-14,Target P-054 Imiak Hill,North American Nickel Inc.,2011/54,532.0
CF09-202,-28.320822,83.094543,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,14.72
GL-08-64,-50.319816,63.010659,2008,2008-01-01,Aappaluttoq,True north Gems,2006/01,233.5
KVA 164,-45.999924,60.973165,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,597.83
AMI-09-DDH-03,-51.4849,64.82076,2009,2009-01-01,Amikoq - Paradise Valley,NunaMinerals A/S,2005/16,
SKA 11-54,-31.66746,68.18173,2011,2011-06-26,Skaergaard,Platina Resources Ltd.,2007/01,314.77
MQ-16-104,-52.033149,65.100853,2016,2016-06-30,,North American Nickel Inc.,2011/54,391.28
CAS 006,-63.522373,80.239838,2011,2011-08-24,Cass Fjord - West Showing,Ironbark Zinc Limited,2007/33,315.0
IQ13-008,-52.026119,66.828815,2013,2013-07-15,Ikertoq,Northern Shield Resources Inc.,2010/17,454.95
KVA S021,-45.925406,60.941631,2011,2011-01-01,"Ilimausaq, Sørensen",Greenland Minerals and Energy Ltd.,2010/02,662.0
MQ-15-096,-51.135305,65.475118,2015,2015-08-21,G-013,North American Nickel Inc.,2011/54,550.0
ISS 16,-47.440143,60.960822,2012,2012-05-12,Isortoq South,West Melville Metals Inc.,2009/15,86.55
KRI RC34,-45.838846,60.866581,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,404.85
ISU 11-22,-49.752114,65.20491,2011,2011-10-01,Isua (Isukasia),London Mining Plc.,2009/16,1166.0
MQ-14-037,-51.483757,65.43599,2014,2014-06-25,Imiak Hill,North American Nickel Inc.,2011/54,539.71
MB-05-01,-24.285,71.959,2005,2005-06-26,Malmbjerg,International Molybdenum Plc.,2004/17,754.0
QOR-09-48,-45.16831,60.58004,2009,2009-07-28,Qoorormiut Delta,NunaMinerals A/S,2006/10,3.0
GLA 06-32,-50.980681,71.112141,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,560.0
QAQ12-45,-52.204182,66.555209,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,549.99
GLA 07-55,-50.977858,71.111809,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,565.0
MAL 05_3135,-24.269454,71.957091,2005,2005-08-07,Malmbjerg Arcturus Adit,International Molybdenum Plc.,2004/17,800.83
STQ 07-49,-51.092669,64.410636,2007,2007-08-02,Storø - Qingaaq,NunaMinerals A/S,2002/07,906.0
STQ 05-22,-51.087729,64.412902,2005,2005-08-26,Storø - Qingaaq,NunaMinerals A/S,2002/07,606.0
SAR 11-39,-51.335372,66.522779,2011,2011-07-23,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,634.7
NAL 19-04,-44.828842,60.35614,2019,2019-01-01,Nalunaq,AEX Gold Inc.,2003/05,234.0
SKA 08-38,-31.60489,68.17425,2008,2008-09-16,Skaergaard,Platina Resources Ltd.,2007/01,331.0
SKA 04-29,-31.63704,68.17123,2004,2004-08-11,Skaergaard,Skaergaard Minerals Corp.,2000/10,283.0
ECP094,-45.871704,60.866776,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,16.11
CF08-177,-28.306038,83.092406,2008,2008-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,39.28
SRK_015,-44.952285,61.193576,2010,2010-09-19,"Motzfeldt, Aries Prospect",Ram Resources,2010/46,1510.0
STQ 05-12,-51.081438,64.412977,2005,2005-08-10,Storø - Qingaaq,NunaMinerals A/S,2002/07,507.0
SAR 10-05,-51.268844,66.530259,2010,2010-05-10,Sarfartoq - ST40,Hudson Resources Inc.,2002/06,677.0
SAR 11-64,-51.329326,66.524215,2011,2011-08-15,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,686.68
NAL 04-099,-44.846348,60.359756,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,720.0
QAQ 11-11,-51.67442,65.3764,2011,2011-06-17,Qeqertaasaq,NunaMinerals A/S,2007/51,438.39
08-DS-04,-51.447313,66.445603,2008,2008-05-17,Sarfartoq,Hudson Resources Inc.,2006/03,760.0
MQ-16-127,-51.476118,65.445421,2016,2016-08-26,Mikissoq P-001,North American Nickel Inc.,2011/54,448.3
QAQ12-33,-52.208125,66.551713,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,486.88
NAL B006,-44.838149,60.356107,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,303.84
NAL B114,-44.849939,60.356819,2007,2007-10-14,Nalunaq,Crew Gold Corporation,2002/03,592.58
QUS-08 DDH-07,-51.111,64.68189,2008,2008-06-29,Qussuk - Plateau,NunaMinerals A/S,2007/59,665.0
08-DS-30,-51.663563,66.355136,2008,2008-08-17,Sarfartoq,Hudson Resources Inc.,2006/03,1215.0
SAR 11-22,-51.333775,66.522637,2011,2011-06-07,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,647.06
QUS-09 DDH-30,-51.08866,64.81291,2009,2009-06-26,Qussuk - Swan North Zone,NunaMinerals A/S,2007/59,299.14
KVA N009,-45.866919,60.970886,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,725.0
KVA 174,-45.992567,60.978481,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,623.14
MQ-15-088,-51.922495,65.010203,2015,2015-08-04,P-051,North American Nickel Inc.,2011/54,396.0
NAL 18-11,-44.832193,60.353028,2018,2018-01-01,Nalunaq,AEX Gold Inc.,2003/05,237.0
NIA-09-40,-45.23191,60.52855,2009,2009-07-24,Niaqornaarsuk Delta,NunaMinerals A/S,2006/10,6.0
KVA 090,-45.998948,60.976491,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,558.38
KVA S017,-45.921659,60.942896,2011,2011-01-01,"Ilimausaq, Sørensen",Greenland Minerals and Energy Ltd.,2010/02,658.0
AMI-09-DDH-02,-51.48635,64.82178,2009,2009-01-01,Amikoq - Paradise Valley,NunaMinerals A/S,2005/16,
HED 017,-68.751898,76.292019,2012,2012-01-01,Havik North East,Red Rock Resources,2011/25,272.0
87056,-37.702391,65.575907,2005,2005-08-04,Ammassalik,Inco Technical Services Ltd.,2003/14,168.0
MQ-13-032,-51.534051,65.282018,2013,2013-09-01,Target P-013,North American Nickel Inc.,2011/54,305.0
87051,-37.747001,65.585416,2005,2005-07-14,Ammassalik,Inco Technical Services Ltd.,2003/14,299.0
KP-05-01,-24.085874,72.030476,2005,2005-06-08,Malmbjerg,Knight Piésold Ltd.,2004/17,343.0
GR-05-14,-51.232392,66.660414,2005,2005-01-01,Uniiviit - Smile Lake,Metalex Ventures Ltd.,2004/04,
KVA 130,-46.002083,60.967682,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,566.18
SAR 11-27,-51.335212,66.522062,2011,2011-06-13,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,630.48
MQ-18-187,-51.769585,65.624459,2018,2018-08-24,Pingo E,North American Nickel Inc.,2011/54,441.03
TAN 08-01,-50.17599,65.09151,2008,2008-07-21,Isua (Tangent),NunaMinerals A/S,2005/25,881.0
KRI RC39,-45.838167,60.865948,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,405.59
NAL 400-03,-44.843348,60.356519,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,412.92
NAL 18-08,-44.831664,60.353647,2018,2018-01-01,Nalunaq,AEX Gold Inc.,2003/05,238.0
NAL 04-093,-44.846348,60.359756,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,720.0
NAL B101,-44.849599,60.357748,2007,2007-01-01,Nalunaq,Crew Gold Corporation,2002/03,607.43
NAL 19-08,-44.827415,60.358607,2019,2019-01-01,Nalunaq,AEX Gold Inc.,2003/05,240.0
CF10-272,-28.238629,83.079925,2010,2010-01-01,Citronen Fjord - XX,Ironbark Zinc Limited,2007/02,75.0
SAR 10-22,-51.244811,66.452187,2010,2010-08-20,Sarfartoq - ST19,Hudson Resources Inc.,2002/06,599.0
KVA 205,-45.988041,60.975368,2010,2010-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,697.7
NUN 14-03,-51.273069,71.088191,2014,2014-09-14,Black Angel - Nunngarut Prospect,FBC Mining (BA) Ltd.,2008/29,925.0
KVA  S012,-45.924197,60.936881,2010,2010-01-01,"Ilimausaq, Sørensen",Greenland Minerals and Energy Ltd.,2005/28,360.0
MQ-16-110,-51.527908,65.280491,2016,2016-07-18,P-013,North American Nickel Inc.,2011/54,307.28
ARK 06-11,-50.943202,71.094022,2006,2006-06-01,Black Angel - ARK Prospect,Angus & Ross Plc.,2005/05,720.8
MQ-16-131,-51.56438,65.35937,2016,2016-09-05,P-058,North American Nickel Inc.,2011/54,657.21
NAL 06-170,-44.835831,60.355232,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,341.48
CF10-273,-28.291162,83.082519,2010,2010-01-01,Citronen Fjord - Beach Zone South,Ironbark Zinc Limited,2007/02,51.73
KRI RC09,-45.847683,60.866526,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,367.38
KVA N021,-45.865513,60.968076,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,672.0
MQ-14-059,-51.561234,65.358627,2014,2014-08-01,Fossilik II P-058,North American Nickel Inc.,2011/54,619.94
MQ-14-069,-51.528453,65.280746,2014,2014-08-20,Target P-013,North American Nickel Inc.,2012/28,307.0
GLA 06-08,-50.97509,71.112086,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,572.0
BAY-09-29,-45.07006,60.207,2009,2009-07-18,BAY Area Delta,NunaMinerals A/S,2006/10,9.0
SAR 11-34,-51.329672,66.523996,2011,2011-06-21,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,685.68
SAR 12-08,-51.292057,66.535331,2012,2012-05-28,Sarfartoq - ST-1 north,Hudson Resources Inc.,2010/40,697.0
MQ-17-135,-51.477371,65.445323,2017,2017-06-17,Mikissoq P-001,North American Nickel Inc.,2011/54,431.14
MQ-14-061,-51.546715,65.360664,2014,2014-08-03,Fossilik II P-004,North American Nickel Inc.,2011/54,640.68
NAL 18-14,-44.835088,60.353903,2018,2018-01-01,Nalunaq,AEX Gold Inc.,2003/05,309.0
ECP076A,-45.871929,60.866667,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,15.41
KVA N010,-45.866747,60.969999,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,711.0
KVA N020,-45.874262,60.97391,2011,2011-01-01,"Ilimausaq, Zone 3",Greenland Minerals and Energy Ltd.,2010/02,666.0
ECP098,-45.87126,60.866501,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,20.86
KVA 6S,-45.989363,60.965581,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,306.5
ECP074,-45.872222,60.8668,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,11.67
KVA M018,-46.000251,60.971166,2011,2011-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2010/02,583.0
SAR 11-71,-51.328986,66.525702,2011,2011-08-26,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,610.81
08-DS-05,-51.432598,66.437615,2008,2008-05-21,Sarfartoq,Hudson Resources Inc.,2006/03,780.0
KVA 138,-45.988026,60.974473,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,667.62
QAQ12-08,-52.111551,66.571941,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,438.3
SAR 11-30,-51.331046,66.523575,2011,2011-06-16,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,670.6
KVA S019,-45.921659,60.942896,2011,2011-01-01,"Ilimausaq, Sørensen",Greenland Minerals and Energy Ltd.,2010/02,658.0
QUS-08 DDH-10,-51.11378,64.68165,2008,2008-07-08,Qussuk - Plateau,NunaMinerals A/S,2007/59,699.0
87052,-37.747001,65.585416,2005,2005-07-18,Ammassalik,Inco Technical Services Ltd.,2003/14,299.0
MQ-16-119,-51.454488,65.434897,2016,2016-08-12,P-055,North American Nickel Inc.,2011/54,594.84
NAL B122,-44.850184,60.356953,2007,2007-01-01,Nalunaq,Crew Gold Corporation,2002/03,593.4
87053,-37.747001,65.585416,2005,2005-07-22,Ammassalik,Inco Technical Services Ltd.,2003/14,299.0
GL-08-56,-50.31953,63.011098,2008,2008-01-01,Aappaluttoq,True north Gems,2006/01,233.9
GL-07-13,-50.31953,63.011098,2007,2007-07-27,Aappaluttoq,True north Gems,2006/01,233.0
ISU 11-02,-49.755012,65.200994,2011,2011-07-04,Isua (Isukasia),London Mining Plc.,2009/16,1157.0
SAR 10-01,-51.271292,66.535997,2010,2010-05-01,Sarfartoq - ST40,Hudson Resources Inc.,2002/06,669.0
NAL 17-09,-44.835671,60.356876,2017,2017-01-01,Nalunaq,AEX Gold Inc.,2003/05,365.0
NAL 06-167,-44.848556,60.359531,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,803.69
KVA GT002,-46.005356,60.973696,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,542.58
NAL B086,-44.84935,60.356961,2007,2007-01-01,Nalunaq,Crew Gold Corporation,2002/03,591.1
CF08-144,-28.261944,83.087112,2008,2008-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,20.27
SAR 12-05,-51.339032,66.522453,2012,2012-05-20,Sarfartoq - ST-1 south,Hudson Resources Inc.,2010/40,543.0
QAQ13-01,-52.077632,66.581122,2013,2013-07-27,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,385.397
NAL B099,-44.849166,60.357594,2007,2007-01-01,Nalunaq,Crew Gold Corporation,2002/03,602.11
ECP072,-45.87247,60.866933,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,10.02
QUS-09 DDH-36,-51.09916,64.80739,2009,2009-07-01,Qussuk - Swan North Zone,NunaMinerals A/S,2007/59,337.84
QAQ 14-29,-51.65797,65.376361,2014,2014-07-01,Qeqertaasaq,NunaMinerals A/S,2007/51,373.0
MQ-13-019,-51.485411,65.436493,2013,2013-07-14,Target P-054 Imiak Hill,North American Nickel Inc.,2011/54,546.0
CF09-192,-28.302489,83.091359,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,27.0
QAQ12-26,-52.165928,66.562079,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,401.31
SAR 11-42,-51.332544,66.524123,2011,2011-07-25,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,646.37
ISS 03,-47.430883,60.964054,2006,2006-01-01,Isortoq South (Snoopy Lake),MDA Investments Pty Ltd.,2004/11,60.0
NAL B100,-44.8496,60.357747,2007,2007-01-01,Nalunaq,Crew Gold Corporation,2002/03,606.78
CF10-206,-28.303019,83.102513,2010,2010-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,2.0
NUN 16-11,-51.274817,71.104435,2016,2016-07-19,Nunngarut Prospect,Aurum Exploration Services,2010/45,783.66
STQ 10-58,-51.093743,64.409137,2010,2010-07-05,Storø - Qingaaq,NunaMinerals A/S,2002/07,1003.0
KVA 2S,-46.016712,60.977535,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,549.8
MAL 05_5220,-24.272785,71.956591,2005,2005-08-21,Malmbjerg Arcturus Adit,International Molybdenum Plc.,2004/17,801.61
SAR 11-59,-51.244062,66.452232,2011,2011-08-10,Sarfartoq - ST-19 east,Hudson Resources Inc.,2010/40,590.21
KVA 177,-46.000644,60.978616,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,563.43
SKA 10-41,-31.68652,68.16964,2010,2010-07-31,Skaergaard,Platina Resources Ltd.,2007/01,231.0
KVA 211,-46.012211,60.96789,2010,2010-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,520.0
QUS-08 DDH-24,-51.09254,64.8108,2008,2008-09-03,Qussuk - Swan North Zone,NunaMinerals A/S,2007/59,253.0
NAL 19-06,-44.828842,60.35614,2019,2019-01-01,Nalunaq,AEX Gold Inc.,2003/05,234.0
